"","prequal_id","assignment_date"
"1273","32635013-375c-42b8-a2e6-68c00314d5bc",2019-06-22
"1274","32c07c97-0474-4cc2-a8ba-53b2e08d87df",2019-06-17
"1275","2323f6ae-9e89-498f-a7e0-06b079a3ddb0",2019-06-24
"1276","232c72cc-3e0b-4250-8a0d-dff416a091ff",2019-06-19
"1277","23a8f0f4-1ff3-4060-854d-d02d50dd8ac2",2019-06-30
"1278","26a91c3e-d84b-4be6-ae52-3471c7c01ab7",2019-06-25
"1279","26adab77-cafe-4698-b0f0-16b599d25fa6",2019-06-23
"1280","1bfdbf0d-0c08-4b80-9182-6165e630911a",2019-06-17
"1281","1c6d8843-5b25-4193-8860-0685778444f6",2019-06-17
"1282","1d02ba22-b4fb-4fcd-afb3-d10dca77f4bc",2019-06-26
"1283","1d052946-e2f4-412b-8cf8-4755741dc642",2019-06-28
"1284","2514b8aa-f669-445a-bf92-721304b1ab18",2019-06-29
"1285","1b0f981c-adf3-4982-b5db-a5bbbb4da9ac",2019-06-28
"1286","1b134d13-c4b0-4153-901b-80699a965016",2019-06-28
"1287","29f7645d-ce22-4b31-835f-0e5b81b3e6ef",2019-06-27
"1288","2afe2030-4c44-4254-9479-5c6a3beed553",2019-06-18
"1289","2b086e0d-fee2-4451-ae0c-9d8464baeae2",2019-06-30
"1290","290d5999-04cf-4774-9f75-88cd9b52819a",2019-06-21
"1291","296062f1-5457-4ed8-82cd-29ff69cdd63a",2019-06-26
"1292","279fcfb0-8fd3-455a-b2df-438c875fbfb9",2019-06-29
"1293","26f85803-ad44-4c08-b8df-7653e9bff639",2019-06-19
"1294","27197876-483a-4d06-b493-e907ac1b6e67",2019-06-22
"1295","271fd7bc-d2bd-4406-bcec-bd2908c6ba83",2019-06-27
"1296","273795a5-58f8-4e93-a2a3-694662a7e5d6",2019-06-18
"1297","27959bf5-5a77-49c7-9077-c2881e579834",2019-06-17
"1298","2c8fe23b-e598-4940-9042-0ea318fcb3b5",2019-06-30
"1299","26a395d7-bcca-4817-a86e-62211ff998ac",2019-06-21
"1300","27148233-bef5-4ab3-b650-97eebe3556f8",2019-06-20
"1301","1d3dcdf5-d176-46f2-8401-5c9c9069a5af",2019-06-23
"1302","1dd1d99c-092e-4531-987a-e10b4e3d48f8",2019-06-28
"1303","1e192680-06e6-4000-998e-863b57ecf12b",2019-06-17
"1304","241cfdd9-b20f-4a55-9faf-8fd5ebf04030",2019-06-23
"1305","26c432a4-9932-4ccf-8c7b-c95fd83b97c2",2019-06-26
"1306","251f2298-a31d-4972-9857-d78cbf6bc950",2019-06-24
"1307","253cf7db-1fb9-4ec7-b262-90e5c470392d",2019-06-28
"1308","258a4381-7e2d-40ce-b188-06a311a9b337",2019-06-29
"1309","1ebcc9e6-efa5-42b5-a9c8-8d4753e3d4cf",2019-06-24
"1310","2db7954a-0348-400b-bff7-97dd9ef2ddf6",2019-06-25
"1311","2e1c6c24-51a5-4ae2-9235-31b8abe09d71",2019-06-25
"1312","23fa0a3a-7fc0-4fc1-84d2-402358629155",2019-06-25
"1313","2bed27c4-6cb0-4ad6-905f-fdbadcda3bb1",2019-06-22
"1314","2c579985-f873-4342-8e9b-53cd59d9e16b",2019-06-27
"1315","1bdaa275-25bf-4d2f-9e81-238fee58d050",2019-06-23
"1316","1bf8bdda-8893-420a-8afe-90c88535f111",2019-06-28
"1317","1c655522-6cf7-4de1-8f2a-ebe93cf89e43",2019-06-25
"1318","2d06c848-e6d4-4a98-8222-20222627baa3",2019-06-19
"1319","2da7df24-f6e2-4b24-b5c0-1f3dad8c4c60",2019-06-23
"1320","2e2714a6-33be-45ca-a57a-5e3e772eb010",2019-06-17
"1321","2ea10632-7f5c-421a-acc7-13487e4f8b31",2019-06-27
"1322","18f301ad-aeab-4e52-97cd-cfcaadd72653",2019-06-24
"1323","263cc8ad-a80b-42c0-86fc-0b8f136cf8aa",2019-06-29
"1324","2876dc65-25be-4670-8386-58c31c9bad7e",2019-06-18
"1325","3301313c-d5a1-4e5a-9cab-3f3fa388a636",2019-06-19
"1326","26b8cbba-24a5-4b18-b9f3-d8c2542b8e8d",2019-06-25
"1327","2c00e560-aadd-477a-8c3d-e09ff58f97aa",2019-06-27
"1328","2c33b1c2-0959-4270-82a5-1096d771db5c",2019-06-29
"1329","2dfb8cc1-923a-4917-bef0-10c84505db5b",2019-06-23
"1330","2e056290-ff1c-4d2e-82ab-c21e442c36cb",2019-06-23
"1331","24685d95-890b-456e-ba6b-ea6260a3fa24",2019-06-20
"1332","2a3a74f1-a79f-46a3-8bf9-7c2ac1ff6a07",2019-06-22
"1333","2a79c953-d3a8-4ecc-b809-42ecf55d635e",2019-06-19
"1334","2a98829a-2981-47fd-98b9-f2d382f07937",2019-06-20
"1335","2afaf242-0013-4c0f-bf63-cf4535cd39d2",2019-06-19
"1336","1d6dc007-c66c-4a1e-9392-e384aef069cf",2019-06-25
"1337","1e0a22af-289c-457c-8437-159997924fde",2019-06-24
"1338","281aefc1-6c4d-4e50-b08e-0698c68d2a71",2019-06-25
"1339","2929d444-6872-4dba-90b5-69cfa0651495",2019-06-24
"1340","293c47f0-c025-492e-b433-c88affb3c7e9",2019-06-30
"1341","293dbb2a-7ea4-4a68-bb84-5ad1bff1a15d",2019-06-27
"1342","28aba414-720b-4562-93c7-8f743800b675",2019-06-25
"1343","281411fa-ff06-4fc8-b4d9-056d9ac4def8",2019-06-26
"1344","28f02793-8ac5-47cf-b612-37defbb7138b",2019-06-28
"1345","26fc029f-7dcb-491c-9ac9-7c3fc02dd7e5",2019-06-19
"1346","2e75d899-1c3f-4b53-a42f-a184e0bf2d7c",2019-06-20
"1347","1b822f5d-7198-4dcf-b5ed-5883c3df329f",2019-06-17
"1348","2fe75f0e-12ee-42c7-bff0-2c6425d0e0c1",2019-06-24
"1349","281ecff0-529e-420c-b0c9-b17fc146d8f0",2019-06-21
"1350","25b91af8-006e-4799-a3e1-9caee6e4772d",2019-06-25
"1351","1ef60ba4-a19c-454d-af4a-5ea2177c6e42",2019-06-29
"1352","1f94e11e-dda9-4d6e-a6a7-bb44b8647ed0",2019-06-25
"1353","24f5c816-4081-4a4f-96db-7e3bcd17a623",2019-06-24
"1354","2580d351-7456-4166-88c8-97781976ae75",2019-06-19
"1355","25d42420-8aec-47da-a9bd-acd19e0f4f87",2019-06-24
"1356","27c67c3e-3bfe-49e4-b97a-a765e344b731",2019-06-25
"1357","2848a039-fce3-4d20-9685-f1ebfea89dc9",2019-06-17
"1358","2f051aa5-8eec-4c0f-b436-e9e770ddd8fd",2019-06-22
"1359","2591a905-96bd-49cf-8ab8-b3ce2231cbd8",2019-06-20
"1360","25b3adb1-ae3a-4de7-870b-dc53881f02fe",2019-06-27
"1361","25f889eb-3193-4101-a1ed-0ba9291a8245",2019-06-24
"1362","2e273c70-2f7e-4e6c-ba19-91ce799025aa",2019-06-20
"1363","29276a26-d696-4754-be07-2a26c56ea0ec",2019-06-23
"1364","2fa1a9b0-cdb0-4fea-a5cb-4510fca72e29",2019-06-18
"1365","1cb1b1fb-bcdf-4083-959a-e8113f2d3e61",2019-06-30
"1366","1d777631-d5d5-448f-8226-0e5a9feb900b",2019-06-25
"1367","1d8c896c-d7d3-4a49-97d0-d93c483b9063",2019-06-29
"1368","1dc70d31-ff6c-4369-9b22-ae1b642321ae",2019-06-28
"1369","1cff8ca8-2765-4ee8-bfb8-cf17a6f4923a",2019-06-16
"1370","1dd9713e-4546-45c8-9e87-1f372f46594d",2019-06-27
"1371","347fcd1a-8b85-4906-91e9-91121db50c81",2019-06-30
"1372","288a87b2-6500-4933-810e-d59ad73a8820",2019-06-23
"1373","2c26be35-4612-43f0-8806-a7fac9084ea6",2019-06-28
"1374","2f1e8129-2d8c-4e6b-87db-8df16c6b5c37",2019-06-30
"1375","29fd1dcc-13ac-4416-9c65-22f5b918d580",2019-06-30
"1376","23fde2b4-e82f-4169-a16e-34b50506516a",2019-06-16
"1377","24212df2-2131-48ac-bd47-a903ce10eeb5",2019-06-19
"1378","24732a7d-0fbf-4f9a-b9ee-a70d98dd1040",2019-06-19
"1379","2f6811a6-acb4-4c6b-a6f5-d7b0bd17c82c",2019-06-20
"1380","1e5a1237-4791-4a06-bed7-8536a22d1f59",2019-06-21
"1381","1e635aa6-818b-4c08-8967-62736ae4a27c",2019-06-29
"1382","28d856c0-d445-43c4-826f-b76ea5980fc9",2019-06-22
"1383","3138560e-f5fb-42e5-89fe-d9589355f496",2019-06-19
"1384","1cac9645-37a4-4f9b-a65d-79b39f2d91f2",2019-06-25
"1385","1d9e8079-f8cd-440e-9ea1-4d4485e675b2",2019-06-27
"1386","29cc33ab-140d-40c3-a3e5-88a1281345bd",2019-06-30
"1387","29e4971e-08b2-4b91-ad5a-099954fb9d5e",2019-06-25
"1388","2a6144d9-a409-49f8-ba9b-d8eb6959df07",2019-06-28
"1389","30843cd3-b5b0-49c5-b4f1-ed02f43b0c0f",2019-06-27
"1390","30f4bd91-ffcf-4933-9e8d-39f412dfb700",2019-06-29
"1391","261f3c5d-7bd3-4a37-8e5f-e3e896af17cc",2019-06-28
"1392","283e0c77-bd41-4f37-bad8-89da0c6aae3d",2019-06-28
"1393","284910e1-baa0-452f-bc08-09d5c3d643fc",2019-06-29
"1394","2917a400-a488-4c30-9297-9fd35c170c33",2019-06-19
"1395","200fc7ae-8b09-48d7-b063-6d129ef72100",2019-06-26
"1396","20d2c14f-d3a9-4591-bef2-9279d55311b9",2019-06-18
"1397","26880a5b-71ad-456d-8fb9-770b5f3da221",2019-06-30
"1398","26f5f7b7-d60b-4fb7-a496-a55436805b57",2019-06-21
"1399","26fe7984-8d4c-4547-b92c-7d6066c28edd",2019-06-19
"1400","2017a56f-435f-4aa5-939b-bf5db36f2e8c",2019-06-22
"1401","312c8551-bea0-4ab9-bf17-c1036ad2c96e",2019-06-17
"1402","353886e8-bbd9-420e-8a42-ef38f4421ff6",2019-06-26
"1403","361a9692-64b7-4901-8e6a-fe38c215298f",2019-06-27
"1404","362f4400-f653-4648-aaeb-f54f23e4bad9",2019-06-27
"1405","1e265307-8b61-4790-a35b-8e4e2d688eca",2019-06-22
"1406","1e8a0ffd-b60d-4f98-bbb5-7d1e25af9b9d",2019-06-16
"1407","2e20a571-4ae6-40c1-b9eb-49caf5dbaf02",2019-06-17
"1408","2e56c2a1-8ad6-4ef5-9f99-6ac5c1a11e3a",2019-06-29
"1409","2e5d048d-ef72-4e05-a05d-0f6c9af6b7bf",2019-06-28
"1410","2ed4663d-de96-4ba2-8c94-f0f508aaed4e",2019-06-16
"1411","2eed74a9-b268-4ed5-91fc-3ae4161ef3a4",2019-06-25
"1412","2bb1e8e8-fdce-4a23-bf4c-5d6e7785aba7",2019-06-24
"1413","2a5cf719-9ed0-4ace-95ac-4d28b6dc2510",2019-06-18
"1414","2a82ddf5-e141-4393-8e5f-724535b93e89",2019-06-30
"1415","2abff452-5bb6-4773-9cf5-654787dc3764",2019-06-25
"1416","2acf6a85-ab1d-4863-9870-410c3a3ab6d1",2019-06-17
"1417","2b3e03d3-47a8-47ee-a912-3fe7494ae1c3",2019-06-20
"1418","1aa93b8c-8d33-4bf6-b90b-a06376f79a76",2019-06-22
"1419","1ba67282-0624-4905-a356-b0a553ee8b5a",2019-06-21
"1420","1bb654bf-1b73-4ae7-ba50-a267d38e9ee1",2019-06-18
"1421","1bbb94f3-4d7b-49f5-b8f0-8eb4ae95d0e2",2019-06-18
"1422","3061f36d-86d0-4fed-b144-bd323bd1f6bc",2019-06-28
"1423","30732377-5d77-4e2d-bb02-d624b99f1ddd",2019-06-18
"1424","31510ab7-abc1-497d-bf95-42ddc0743ec9",2019-06-27
"1425","2ab4984a-2153-4201-b09a-f393f3f9ad94",2019-06-29
"1426","2b444a0b-07c8-4242-af3d-1caa25fbdcd6",2019-06-19
"1427","2b4a7d67-9942-4b5e-a6aa-d84bf52b6a22",2019-06-26
"1428","332912d3-9cea-4c7c-851b-8adfe8da3234",2019-06-17
"1429","209a04e3-91f8-44e1-a4f0-787816df7c1c",2019-06-29
"1430","2126138c-8876-4757-be47-3d07b2f03ae1",2019-06-24
"1431","29ea691e-228c-434b-a11b-911a1c55d9ff",2019-06-19
"1432","28539c5d-d1d2-4750-85b0-0b06d5f51f3e",2019-06-29
"1433","2887a009-1edd-499c-a246-9ffd2378728e",2019-06-25
"1434","30a1bcd7-e6a9-4168-bc02-0295d797f441",2019-06-25
"1435","311f5fe3-8ac1-4aa8-bdad-33be89eb60fb",2019-06-17
"1436","1ef2bc98-69f3-4bcf-9b98-9741a8739545",2019-06-26
"1437","1f2755e6-c1d7-4bd5-9207-7c434d37b8da",2019-06-21
"1438","309c67f6-b0bd-4b51-bccc-7f617a627b3c",2019-06-16
"1439","30d95cce-9780-4130-9d6b-2f2e67ffb296",2019-06-30
"1440","31761f96-ae3d-4fc6-8e63-b21fb699b6a5",2019-06-24
"1441","2a3c45b1-25c9-4bb6-a68a-5eb6761636d5",2019-06-28
"1442","2a4f6450-b147-4b93-bed5-f48eb10d3b2f",2019-06-26
"1443","2a9dc5af-9bb3-4498-a709-b17456d1a750",2019-06-22
"1444","32b1427e-3e5f-46ae-9ab2-7108baea3ff8",2019-06-18
"1445","276fdb54-9d40-49a1-8a06-2185f4a54101",2019-06-18
"1446","27727df8-b123-4a59-8afc-fe970b655294",2019-06-26
"1447","28245dea-2653-4e95-9f6e-2df33ed168df",2019-06-23
"1448","2bd114db-a342-44ed-a2cf-a998d849e346",2019-06-19
"1449","2c047177-a61b-4e3c-bad6-b785abeace8b",2019-06-19
"1450","2c0a1469-8959-4b1d-8ca4-434c585eebc1",2019-06-18
"1451","2c2b0c3d-3bfc-49be-a003-c6b3f54a4666",2019-06-18
"1452","27f32b3e-9cec-4de7-b875-4b76cee3aca3",2019-06-20
"1453","379e41b5-f6d9-46aa-aee5-e268b9ba501a",2019-06-26
"1454","320ccd2b-8300-4314-b622-b17ebadbcbf8",2019-06-25
"1455","22241c09-3f57-42d7-9d81-e8dd0f8c922a",2019-06-21
"1456","2c09e270-fe24-4857-a5bf-0cad0aebddc6",2019-06-26
"1457","2c11701b-504a-4f58-bc1b-9d8e50aef6f1",2019-06-23
"1458","2c28595b-3d9d-4eca-a269-699f34b53d79",2019-06-22
"1459","1ff22f16-ddf6-4c7e-b7af-be5e90a06a51",2019-06-19
"1460","207aa69d-7076-48da-a65b-caa5e5b37568",2019-06-18
"1461","2bc7ba4b-4f56-4db9-af84-8bb00a82bc5e",2019-06-25
"1462","1ff697eb-f4bc-46a1-b5c8-6f9f2eb11d40",2019-06-25
"1463","1cb57fc6-3b30-4715-8e09-dbb453745f37",2019-06-17
"1464","318d9f1e-38cb-4b32-83de-6e7d02b62dd8",2019-06-24
"1465","321663cc-6cc6-48e3-8f63-ac2aaa6ba2d7",2019-06-18
"1466","2b9a5cee-92a8-4e1e-86ad-dc6d8a9473c2",2019-06-29
"1467","2bc01ec1-1d17-47d8-b838-c22399d4c75f",2019-06-19
"1468","344984c5-1809-48d2-b394-ef224d47d980",2019-06-20
"1469","34c06d6e-58d1-4f90-a417-366fa229d6ae",2019-06-18
"1470","351b1aae-7a4b-41b7-9e6e-fdd9524c3ae0",2019-06-28
"1471","2baaf9c7-803d-4eff-b247-a53e79817549",2019-06-29
"1472","2be4ee9b-40e0-4821-95f7-b3625e1626e8",2019-06-17
"1473","25dde75a-983d-47f7-90ed-4cc17fb8e4fe",2019-06-26
"1474","2615bd3d-a5ae-48a1-ba98-678ee2c2a39d",2019-06-20
"1475","264c1600-2e01-4d85-9533-1e3e6a5ec06c",2019-06-21
"1476","29b30430-10fa-47c1-b379-d60acb6a2c21",2019-06-25
"1477","27825f24-3eda-43d1-a92e-5e8c6da6587f",2019-06-24
"1478","28609429-1660-4fd8-9c0d-aa31a3cdec15",2019-06-21
"1479","28681947-ea95-4f76-82a7-05da7a605c14",2019-06-19
"1480","22553773-b3be-4df1-b922-b8b0050cdc7b",2019-06-29
"1481","200ad2ee-f407-4a60-92d8-4f2eddc129a1",2019-06-25
"1482","2ba1e3da-a509-44ba-83bf-ab6aaa5b98d0",2019-06-24
"1483","2c102375-1d8e-46b6-a244-fc77ce41f567",2019-06-21
"1484","313fc112-779e-4331-8251-e9e3d5a0e0fe",2019-06-22
"1485","32ff1624-64c3-4507-acc9-60829b3e92e4",2019-06-19
"1486","330a5173-71ba-457d-959a-912a0380bcfc",2019-06-17
"1487","335cd85a-e674-4434-8c38-ab1f3fad9348",2019-06-27
"1488","33b5995d-bfe4-4484-a5eb-06df66a34df0",2019-06-21
"1489","3193516b-9b98-41cd-bfca-874f574749f6",2019-06-17
"1490","31d5bd7b-e797-4c2d-96ac-e5a4e74df873",2019-06-21
"1491","28d45e8b-1add-412b-bc28-be40e6fe71c4",2019-06-28
"1492","2932ad9a-25e5-4f68-bcd1-fb4d405990aa",2019-06-27
"1493","29372bdf-2bb1-452b-ade3-595c002872ed",2019-06-20
"1494","22c12b45-e97f-4fb9-81de-e6850bf8dbd2",2019-06-28
"1495","22fac00e-eda5-4093-9bdc-4e77db079857",2019-06-30
"1496","298aa255-bb50-44bc-9f95-0798669e1d6f",2019-06-21
"1497","22c7f5a4-7e17-4bd0-89e6-1ebfa8e83d72",2019-06-17
"1498","22e7b34f-b462-4fec-b892-28eee961029e",2019-06-23
"1499","23a09a39-1c48-4ab5-b914-c7ef9d427870",2019-06-24
"1500","23db90f5-6969-4d67-b89e-286fa9ea8dc2",2019-06-24
"1501","23e54684-48f7-4472-9d75-2c5addbf122a",2019-06-30
"1502","385ea672-f109-49f8-9c32-984614630c56",2019-06-27
"1503","38aaec09-9ff8-4045-9c36-da012b3d4d9d",2019-06-28
"1504","2d7ae0f0-4018-477b-a097-be3a6aa7742c",2019-06-29
"1505","2daeeb58-67c5-4f40-bb45-67ce4ef31e43",2019-06-27
"1506","2cf898c3-738c-4875-88e5-d2da8b183721",2019-06-29
"1507","2d195430-1c63-4f8c-b9c0-dd3bb848c20f",2019-06-25
"1508","2d2cd895-ccbf-4798-8151-0aa3b0e137b9",2019-06-22
"1509","2e2312f7-a005-4aa3-8b4b-08247b1aa203",2019-06-29
"1510","30c88b11-e770-4d32-b6df-4b9994b2c66c",2019-06-27
"1511","30ee9f26-6afd-4d9a-a2a6-4c545ab62101",2019-06-24
"1512","2ce174be-5733-4e2b-aac3-e5312a404897",2019-06-25
"1513","2ce6fd16-f611-445e-8796-e3f8b7bf511f",2019-06-29
"1514","216275e4-9282-4206-a60c-991ba5c644a3",2019-06-21
"1515","2faf93ec-d097-4ff4-ab14-ba74ebbf71e5",2019-06-16
"1516","3657ce6b-b14a-4d5a-ab54-9487076dc63e",2019-06-22
"1517","36c537a5-d1c9-4000-91ae-cc5c82fd5350",2019-06-29
"1518","2c6de9b9-418e-43d6-8a52-ddc7d6b8bc8a",2019-06-27
"1519","2c85d91b-2f80-4b04-af7a-61cb8c009db4",2019-06-24
"1520","2d62f3d0-106e-4b73-8a13-28d6dc4f539b",2019-06-16
"1521","2d8f0186-f462-4ec8-9f6a-0b193b275f87",2019-06-27
"1522","2dac830f-9e95-4a76-b83b-0780d951865c",2019-06-24
"1523","2df973ae-29c8-4f0f-9879-2f9b112fd09b",2019-06-21
"1524","34296984-22d8-40da-8ebb-0ab414777c03",2019-06-23
"1525","217a78ba-49db-4e89-a58c-49e515a76fc9",2019-06-30
"1526","21915dd4-4d6f-49d4-b723-a1d622008a75",2019-06-25
"1527","2195dc9a-48c0-4e50-b158-46103baf0af6",2019-06-21
"1528","2dd9f66d-c537-4bfd-a238-18412f4cf733",2019-06-27
"1529","32c8531c-fa9f-45d8-b689-5997dffd28b1",2019-06-27
"1530","32d6e6cb-18ad-4dbc-976e-ac2f54feac1c",2019-06-16
"1531","32e65008-64f7-4637-94fa-1d709d332f9e",2019-06-26
"1532","332d64cb-dba9-47df-8030-988ae208f45f",2019-06-16
"1533","34b2716b-68b4-4d0c-81c8-d28e2725838c",2019-06-28
"1534","35769bb6-777f-455e-946c-89e1d9e3b0cc",2019-06-17
"1535","35eb975c-7528-429e-bb6f-8d8c8f10000f",2019-06-25
"1536","1e1ceaad-5dda-44fc-b810-d9f24dd64f86",2019-06-28
"1537","397c6de2-a777-4c59-9c03-b18504e3de03",2019-06-21
"1538","31f24ef7-8ffa-449a-ac42-5c3848c7c27d",2019-06-28
"1539","321e3d16-cd63-4dc8-baa1-d2187eaa808b",2019-06-18
"1540","2e59748a-2ccd-4b1b-af55-72c2f8badf79",2019-06-17
"1541","2f5d25fe-9fc8-4324-9c9a-5f901442a6cf",2019-06-29
"1542","2e69e701-328b-4da9-9062-a78c459a44f2",2019-06-19
"1543","2e9e2f91-ee56-4d39-ae0a-7b20ced64873",2019-06-20
"1544","2d818f33-7f9c-4e8f-9f8d-264686c74625",2019-06-30
"1545","2dc93b32-6917-408f-850c-cdf6fe0d85c1",2019-06-27
"1546","2e0ae37d-c1e6-4ec0-8dce-4d2f2b9159c7",2019-06-22
"1547","2e44cce7-9618-4fa0-ac44-ad5452ddaafd",2019-06-19
"1548","30ee04e4-df1c-4661-a96a-28f11a6e05cc",2019-06-30
"1549","315aefc5-0890-4123-9db4-2926919af3c6",2019-06-28
"1550","2e94eb43-654f-47b0-8088-883667d719df",2019-06-25
"1551","2e504b02-4cc1-442b-bc93-6c47e04a9eb7",2019-06-18
"1552","36f8a4e7-9c98-4775-8b5b-c57c831d323b",2019-06-28
"1553","376316ac-41ec-44a9-bf61-03b1f9fccf84",2019-06-25
"1554","2c0fb9ce-1d19-446c-909e-bdf7cb6fbad8",2019-06-18
"1555","2ce9a53c-6637-4cec-8cec-0703277f0f31",2019-06-21
"1556","2d651345-35dd-4380-bd1a-f9934c2bf776",2019-06-24
"1557","2df58779-fd1d-4334-91a7-8f6d17990629",2019-06-21
"1558","2e2db843-3489-4125-87ed-1dc55d83e659",2019-06-21
"1559","350ac40b-b018-4d39-a33d-c4d0d113e15f",2019-06-30
"1560","3094ded5-63ce-4118-940d-e4cf29cf33b5",2019-06-17
"1561","2eb08248-16b9-4365-abf3-7d18b863ca86",2019-06-19
"1562","35e435fe-e3e8-4cf5-9a4c-5350dbe287ed",2019-06-21
"1563","33f0eb66-b0c3-41b0-b9af-815451223eff",2019-06-16
"1564","2fd49b22-d450-4f10-9820-712f80885717",2019-06-25
"1565","2fdbf8cf-78b7-4322-857a-c0bef6ca072b",2019-06-22
"1566","30943ea5-163f-4d3c-92f4-4bb9a8c41380",2019-06-26
"1567","27c9f639-92ed-4530-8ca1-e6e2f5cb48f1",2019-06-29
"1568","27e9c244-041c-404c-bf5e-aeac72a4c424",2019-06-29
"1569","2863b141-b097-4978-a5b4-bb28cb76c4a7",2019-06-19
"1570","287ca861-76f0-4804-8e38-834044742b36",2019-06-18
"1571","2fb88944-3848-4872-8483-8a2c4e239dd4",2019-06-22
"1572","2fefffde-ecf6-4b04-855d-1a414e4d7d69",2019-06-30
"1573","35229b77-5a4a-4d96-8a18-e420bd4fb8d1",2019-06-28
"1574","2fe006c0-21f5-499f-b585-eae554616c17",2019-06-29
"1575","3647d1a0-162f-4d53-9322-c834e9c01a76",2019-06-17
"1576","36ead324-d161-48a7-9eba-dbf0093da33e",2019-06-26
"1577","3acfbb8f-3ab4-44ed-b893-fbb1cd9a3606",2019-06-24
"1578","3c1bddbb-e331-43f1-ba75-8f3177780f0f",2019-06-20
"1579","29eea770-e3f7-44d6-ab12-15371c27741f",2019-06-27
"1580","2a30a9c4-fcdf-4bc2-abb0-8a072ef9dec6",2019-06-25
"1581","30698da8-72ca-4a99-a268-523cebe399e4",2019-06-16
"1582","3075ba9e-d5e9-4b27-88eb-839dbf9474d2",2019-06-26
"1583","2295b004-ffba-4370-9e12-73c4a8b8b5ce",2019-06-23
"1584","230d857e-e3d0-4e64-bc0d-4d62313dcf7a",2019-06-17
"1585","3310014c-f070-4d21-861a-ea3aec93b329",2019-06-21
"1586","33cc64d3-3026-4195-9811-b97c5d32bd6c",2019-06-26
"1587","33e60280-09ae-453f-b392-ea81574b5495",2019-06-27
"1588","20b7bd6b-fa36-45ec-9a23-3bd0f1007700",2019-06-19
"1589","2199ec1d-5646-42c7-be3c-de68c0e58efe",2019-06-29
"1590","21b1d93d-d17d-4306-9fe9-78dd615718a1",2019-06-29
"1591","303972da-7a16-4a8a-8b5b-811081b35920",2019-06-20
"1592","30ec3dc6-214d-4eec-8735-dfc8d86ae6d2",2019-06-26
"1593","3119953c-fdd0-43dd-b7ad-34740a6d6be9",2019-06-22
"1594","2de6e0ad-690b-4f35-847d-6c3f6ecd3f41",2019-06-18
"1595","2e090eb3-8310-4ca7-ab65-e3cbb8e5751c",2019-06-17
"1596","2f41c9c3-6bea-49a8-98ab-e283e8847380",2019-06-24
"1597","2f598261-5aaa-4642-bb85-3b94d4a7e2d1",2019-06-16
"1598","2f6e6869-4142-4c1d-b622-3d59681b5f93",2019-06-29
"1599","2fd768b7-3922-43d0-8f63-95277ebf56e2",2019-06-25
"1600","3030d778-0e93-485f-a2f4-ada3089fd70b",2019-06-25
"1601","2a7a5e1c-7deb-4300-9a96-b0b6f3d9f96f",2019-06-26
"1602","31bde1ca-c71a-46dd-9cd5-2a6dd5dac34f",2019-06-27
"1603","24724ce8-fd39-4fae-963c-486e85894a18",2019-06-24
"1604","2509396e-e59c-47bc-b387-a1a86f57cb5b",2019-06-27
"1605","34e11d74-1d25-481a-9175-1221e311891e",2019-06-20
"1606","2f976d83-91bd-47f0-9de4-0f235acfbd82",2019-06-27
"1607","229e51fc-4db2-4cbb-8f76-258a2b8f2c75",2019-06-26
"1608","22f6f46a-6e44-460a-8a87-6a8a9c3ea537",2019-06-27
"1609","2332e7cf-c526-4f4b-9502-e3083b693059",2019-06-16
"1610","23aea76a-9158-4096-96b5-7668fe3a733c",2019-06-21
"1611","36e3d89d-948e-46b5-a054-58fc471b8448",2019-06-24
"1612","1ebc7ef5-1ff1-4b31-81bf-4c03506d1163",2019-06-16
"1613","337dda87-189f-44dc-b6e4-f0938182e9a7",2019-06-18
"1614","33c6591f-b54c-4999-bd47-b69d52319ce8",2019-06-29
"1615","2a85a580-86dd-4c23-858e-2fe9869378ec",2019-06-18
"1616","3186ff8c-ddd7-4593-b850-8e3df9463508",2019-06-29
"1617","31c8e185-1e8d-4707-a2fc-3fb3fed48a8a",2019-06-29
"1618","30c536c2-7202-4b48-bc5b-8852b0fe1142",2019-06-26
"1619","36b79f44-7247-45c4-8edb-d0b871e6dd12",2019-06-29
"1620","36ef2991-c834-4bab-9fb8-d1fa190968c6",2019-06-22
"1621","2444c976-e28d-4212-9648-1c0e75214c35",2019-06-20
"1622","24c7a26e-53f0-4cdf-b756-fd4a38aaacb3",2019-06-22
"1623","3979c2b1-881b-4a75-987a-f7aab23d6d79",2019-06-17
"1624","3a289457-15f4-4d1b-af11-7945228c5f3d",2019-06-24
"1625","31a65f89-edcd-4859-a6c2-6fdecd3d3781",2019-06-25
"1626","25eaf047-3b29-4453-b15a-e04371989aaf",2019-06-28
"1627","380503b2-281a-40f5-9b78-a107498768ce",2019-06-18
"1628","2b444cc6-2014-465e-9e0b-6640be821c10",2019-06-30
"1629","2bf62bfa-1b7a-4a4a-babb-bcad08806576",2019-06-30
"1630","360c2bbd-b59e-46cc-b9ae-fbbaff6ffd1b",2019-06-25
"1631","366bb096-2117-40a4-b027-b5fcc2eb5480",2019-06-22
"1632","36cac057-eca7-4bdc-b53a-51043e2f30f6",2019-06-20
"1633","3059e8bd-501f-42ce-88a0-6698d1905126",2019-06-26
"1634","3095aed0-c47a-4b15-ad8c-b470c367d67c",2019-06-28
"1635","30e0bfd2-2b82-4589-b0ce-d07c1a3a1454",2019-06-18
"1636","31114036-4357-4354-9b9b-6796ee0e0ecc",2019-06-30
